,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
94,35.65806800000001,6.738045878921832,-72.16516988467183,9.385050438423141,6.6666810001107395,33.961509283545475,197.0,220.01734104046244,243.0
95,70.07944,9.446052841313941,75.6766904263919,15.510220689095759,7.317433882712179,50.71664786586926,188.0,218.4735294117647,245.0
96,22.260528,5.323812969694215,13.400930161754676,7.718266148416748,4.993871748671233,23.610767881102085,158.0,226.25,253.0
97,219.30742400000003,16.71020301165732,51.39004765456277,25.18921750477385,12.658952098812502,90.23631602136689,183.0,223.02161654135338,249.0
98,8.038524,3.199213440535451,-42.8534046675559,4.200561310313351,2.6431448002403446,11.414529573173851,207.0,225.28205128205127,245.0
99,178.49645600000002,15.07543519684523,-85.7022144069016,23.769416668905166,11.294061979550971,82.06154814026482,182.0,221.4538106235566,255.0
100,116.45554000000001,12.176855042722957,-20.905946522055526,20.19832968143024,11.854106561906942,87.60634250002559,165.0,216.45486725663716,245.0
101,23.909456000000002,5.517469064009821,12.175805543175716,6.593329119726477,5.141346241833933,22.015085625006396,203.0,218.93965517241378,234.0
102,41.223200000000006,7.244791812090018,-30.582663805054132,9.927122491255119,5.7850368555106675,29.859376890252022,191.0,219.595,238.0
103,66.575468,9.206873441448536,51.802931899371785,11.435942916883503,8.965562598798714,43.10603885671933,191.0,215.9814241486068,236.0
104,8.656872000000002,3.3199806873098794,-7.065342097761092,4.559106668332311,2.4909822505808634,11.492423658539082,198.0,218.5952380952381,231.0
105,14.634236000000001,4.316582905746968,1.9973665499296562,7.4345806743549,3.1189228900008237,18.162767881102084,196.0,225.04225352112675,244.0
106,51.94123200000001,8.132258639803796,-79.20662335457226,9.984810418719935,7.369857305722183,33.19316506098247,184.0,219.67857142857142,241.0
107,24.527804000000003,5.588360224458809,-62.83606947493879,6.341084287866856,5.190253718008731,20.52679435976078,195.0,226.4453781512605,250.0
108,55.651320000000005,8.417687410489348,60.37669502202555,9.586561023160995,8.169890709097224,35.98169463415633,184.0,215.8148148148148,240.0
109,29.680704000000002,6.147409702336353,-4.246786832058396,8.269538814920066,5.149727652958122,24.645059146347705,185.0,218.22222222222223,245.0
110,116.45554000000001,12.176855042722957,-59.27306946094114,18.375411212132136,9.771803628090533,64.88467434452795,178.0,214.27433628318585,237.0
